Unnamed: 0,Tree1,Tree2,VLMC dist,threshold,min_count,max_depth,Tree1 VLMC size,Tree2 VLMC size,Tree1 GC ratio,Tree2 GC ratio,evo dist
463,Otolemur garnettii,Tupaia belangeri,0.198002,0.0,100,9,2356963,2359104,38.0133684512176,39.90564559866216,84.73
464,Otolemur garnettii,Sorex araneus,0.200375,0.0,100,9,2356963,2359172,38.0133684512176,38.310947587616624,94.0
465,Otolemur garnettii,Erinaceus europaeus,0.227367,0.0,100,9,2356963,2351174,38.0133684512176,35.23760603795942,94.0
466,Otolemur garnettii,Felis catus,0.174242,0.0,100,9,2356963,2359280,38.0133684512176,41.29783220895761,94.0
467,Otolemur garnettii,Canis lupus familiaris,0.173778,0.0,100,9,2356963,2358786,38.0133684512176,40.74976861025216,94.0
468,Otolemur garnettii,Equus caballus,0.163481,0.0,100,9,2356963,2359127,38.0133684512176,40.82579448687693,94.0
469,Otolemur garnettii,Bos taurus,0.221594,0.0,100,9,2356963,2358755,38.0133684512176,41.42254341828584,94.0
470,Otolemur garnettii,Oryctolagus cuniculus,0.208159,0.0,100,9,2356963,2359166,38.0133684512176,42.28037946782452,87.2
471,Otolemur garnettii,Rattus norvegicus,0.194615,0.0,100,9,2356963,2358545,38.0133684512176,41.14000337454406,87.2
472,Otolemur garnettii,Cavia porcellus,0.172166,0.0,100,9,2356963,2357604,38.0133684512176,38.58365568505605,87.2
473,Homo sapiens subsp. Denisova,Tupaia belangeri,0.222386,0.0,100,9,2358727,2359104,38.559771286614,39.90564559866216,84.73
474,Homo sapiens subsp. Denisova,Sorex araneus,0.226555,0.0,100,9,2358727,2359172,38.559771286614,38.310947587616624,94.0
475,Homo sapiens subsp. Denisova,Erinaceus europaeus,0.25026,0.0,100,9,2358727,2351174,38.559771286614,35.23760603795942,94.0
476,Homo sapiens subsp. Denisova,Felis catus,0.20134,0.0,100,9,2358727,2359280,38.559771286614,41.29783220895761,94.0
477,Homo sapiens subsp. Denisova,Canis lupus familiaris,0.200113,0.0,100,9,2358727,2358786,38.559771286614,40.74976861025216,94.0
478,Homo sapiens subsp. Denisova,Equus caballus,0.19133,0.0,100,9,2358727,2359127,38.559771286614,40.82579448687693,94.0
479,Homo sapiens subsp. Denisova,Bos taurus,0.244272,0.0,100,9,2358727,2358755,38.559771286614,41.42254341828584,94.0
480,Homo sapiens subsp. Denisova,Oryctolagus cuniculus,0.232294,0.0,100,9,2358727,2359166,38.559771286614,42.28037946782452,87.2
481,Homo sapiens subsp. Denisova,Rattus norvegicus,0.220665,0.0,100,9,2358727,2358545,38.559771286614,41.14000337454406,87.2
482,Homo sapiens subsp. Denisova,Cavia porcellus,0.198115,0.0,100,9,2358727,2357604,38.559771286614,38.58365568505605,87.2
483,Tupaia belangeri,Sorex araneus,0.220374,0.0,100,9,2359104,2359172,39.90564559866216,38.310947587616624,94.0
484,Tupaia belangeri,Erinaceus europaeus,0.245042,0.0,100,9,2359104,2351174,39.90564559866216,35.23760603795942,94.0
485,Tupaia belangeri,Felis catus,0.198084,0.0,100,9,2359104,2359280,39.90564559866216,41.29783220895761,94.0
486,Tupaia belangeri,Canis lupus familiaris,0.197284,0.0,100,9,2359104,2358786,39.90564559866216,40.74976861025216,94.0
487,Tupaia belangeri,Equus caballus,0.189891,0.0,100,9,2359104,2359127,39.90564559866216,40.82579448687693,94.0
488,Tupaia belangeri,Bos taurus,0.24088,0.0,100,9,2359104,2358755,39.90564559866216,41.42254341828584,94.0
489,Tupaia belangeri,Oryctolagus cuniculus,0.226128,0.0,100,9,2359104,2359166,39.90564559866216,42.28037946782452,87.2
490,Tupaia belangeri,Rattus norvegicus,0.2182,0.0,100,9,2359104,2358545,39.90564559866216,41.14000337454406,87.2
491,Tupaia belangeri,Cavia porcellus,0.202225,0.0,100,9,2359104,2357604,39.90564559866216,38.58365568505605,87.2
492,Sorex araneus,Erinaceus europaeus,0.243044,0.0,100,9,2359172,2351174,38.310947587616624,35.23760603795942,66.2
493,Sorex araneus,Felis catus,0.199278,0.0,100,9,2359172,2359280,38.310947587616624,41.29783220895761,86.29608
494,Sorex araneus,Canis lupus familiaris,0.196193,0.0,100,9,2359172,2358786,38.310947587616624,40.74976861025216,86.29608
495,Sorex araneus,Equus caballus,0.193167,0.0,100,9,2359172,2359127,38.310947587616624,40.82579448687693,86.29608
496,Sorex araneus,Bos taurus,0.240131,0.0,100,9,2359172,2358755,38.310947587616624,41.42254341828584,86.29608
497,Sorex araneus,Oryctolagus cuniculus,0.228782,0.0,100,9,2359172,2359166,38.310947587616624,42.28037946782452,94.0
498,Sorex araneus,Rattus norvegicus,0.221109,0.0,100,9,2359172,2358545,38.310947587616624,41.14000337454406,94.0
499,Sorex araneus,Cavia porcellus,0.202414,0.0,100,9,2359172,2357604,38.310947587616624,38.58365568505605,94.0
500,Erinaceus europaeus,Felis catus,0.226872,0.0,100,9,2351174,2359280,35.23760603795942,41.29783220895761,86.29608
501,Erinaceus europaeus,Canis lupus familiaris,0.225596,0.0,100,9,2351174,2358786,35.23760603795942,40.74976861025216,86.29608
502,Erinaceus europaeus,Equus caballus,0.222745,0.0,100,9,2351174,2359127,35.23760603795942,40.82579448687693,86.29608
503,Erinaceus europaeus,Bos taurus,0.265003,0.0,100,9,2351174,2358755,35.23760603795942,41.42254341828584,86.29608
504,Erinaceus europaeus,Oryctolagus cuniculus,0.252477,0.0,100,9,2351174,2359166,35.23760603795942,42.28037946782452,94.0
505,Erinaceus europaeus,Rattus norvegicus,0.244255,0.0,100,9,2351174,2358545,35.23760603795942,41.14000337454406,94.0
506,Erinaceus europaeus,Cavia porcellus,0.229982,0.0,100,9,2351174,2357604,35.23760603795942,38.58365568505605,94.0
507,Felis catus,Canis lupus familiaris,0.139726,0.0,100,9,2359280,2358786,41.29783220895761,40.74976861025216,55.36164
508,Felis catus,Equus caballus,0.159281,0.0,100,9,2359280,2359127,41.29783220895761,40.82579448687693,74.25
509,Felis catus,Bos taurus,0.218408,0.0,100,9,2359280,2358755,41.29783220895761,41.42254341828584,76.0
510,Felis catus,Oryctolagus cuniculus,0.20766,0.0,100,9,2359280,2359166,41.29783220895761,42.28037946782452,94.0
511,Felis catus,Rattus norvegicus,0.199218,0.0,100,9,2359280,2358545,41.29783220895761,41.14000337454406,94.0
512,Felis catus,Cavia porcellus,0.179852,0.0,100,9,2359280,2357604,41.29783220895761,38.58365568505605,94.0
513,Canis lupus familiaris,Equus caballus,0.157639,0.0,100,9,2358786,2359127,40.74976861025216,40.82579448687693,74.25
514,Canis lupus familiaris,Bos taurus,0.217645,0.0,100,9,2358786,2358755,40.74976861025216,41.42254341828584,76.0
515,Canis lupus familiaris,Oryctolagus cuniculus,0.20527,0.0,100,9,2358786,2359166,40.74976861025216,42.28037946782452,94.0
516,Canis lupus familiaris,Rattus norvegicus,0.199593,0.0,100,9,2358786,2358545,40.74976861025216,41.14000337454406,94.0
517,Canis lupus familiaris,Cavia porcellus,0.177206,0.0,100,9,2358786,2357604,40.74976861025216,38.58365568505605,94.0
518,Equus caballus,Bos taurus,0.211571,0.0,100,9,2359127,2358755,40.82579448687693,41.42254341828584,76.0
519,Equus caballus,Oryctolagus cuniculus,0.200299,0.0,100,9,2359127,2359166,40.82579448687693,42.28037946782452,94.0
520,Equus caballus,Rattus norvegicus,0.191704,0.0,100,9,2359127,2358545,40.82579448687693,41.14000337454406,94.0
521,Equus caballus,Cavia porcellus,0.170119,0.0,100,9,2359127,2357604,40.82579448687693,38.58365568505605,94.0
522,Bos taurus,Oryctolagus cuniculus,0.250295,0.0,100,9,2358755,2359166,41.42254341828584,42.28037946782452,94.0
523,Bos taurus,Rattus norvegicus,0.24036,0.0,100,9,2358755,2358545,41.42254341828584,41.14000337454406,94.0
524,Bos taurus,Cavia porcellus,0.224661,0.0,100,9,2358755,2357604,41.42254341828584,38.58365568505605,94.0
525,Oryctolagus cuniculus,Rattus norvegicus,0.230274,0.0,100,9,2359166,2358545,42.28037946782452,41.14000337454406,78.97061
526,Oryctolagus cuniculus,Cavia porcellus,0.211815,0.0,100,9,2359166,2357604,42.28037946782452,38.58365568505605,78.97061
527,Rattus norvegicus,Cavia porcellus,0.196059,0.0,100,9,2358545,2357604,41.14000337454406,38.58365568505605,69.91125
528,Otolemur garnettii,Homo sapiens subsp. Denisova,0.190645,0.0,100,12,105989285,113064349,38.0133684512176,38.559771286614,73.75492
529,Otolemur garnettii,Tupaia belangeri,0.214935,0.0,100,12,105989285,99010770,38.0133684512176,39.90564559866216,84.73
530,Otolemur garnettii,Sorex araneus,0.224127,0.0,100,12,105989285,102882815,38.0133684512176,38.310947587616624,94.0
531,Otolemur garnettii,Erinaceus europaeus,0.246866,0.0,100,12,105989285,97315459,38.0133684512176,35.23760603795942,94.0
532,Otolemur garnettii,Felis catus,0.188379,0.0,100,12,105989285,109765165,38.0133684512176,41.29783220895761,94.0
533,Otolemur garnettii,Canis lupus familiaris,0.185099,0.0,100,12,105989285,105903550,38.0133684512176,40.74976861025216,94.0
534,Otolemur garnettii,Equus caballus,0.186872,0.0,100,12,105989285,111855320,38.0133684512176,40.82579448687693,94.0
535,Otolemur garnettii,Bos taurus,0.223433,0.0,100,12,105989285,106822230,38.0133684512176,41.42254341828584,94.0
536,Otolemur garnettii,Oryctolagus cuniculus,0.219251,0.0,100,12,105989285,111135004,38.0133684512176,42.28037946782452,87.2
537,Otolemur garnettii,Rattus norvegicus,0.212375,0.0,100,12,105989285,110396878,38.0133684512176,41.14000337454406,87.2
538,Otolemur garnettii,Cavia porcellus,0.215794,0.0,100,12,105989285,108119219,38.0133684512176,38.58365568505605,87.2
539,Homo sapiens subsp. Denisova,Tupaia belangeri,0.230471,0.0,100,12,113064349,99010770,38.559771286614,39.90564559866216,84.73
540,Homo sapiens subsp. Denisova,Sorex araneus,0.240816,0.0,100,12,113064349,102882815,38.559771286614,38.310947587616624,94.0
541,Homo sapiens subsp. Denisova,Erinaceus europaeus,0.262096,0.0,100,12,113064349,97315459,38.559771286614,35.23760603795942,94.0
542,Homo sapiens subsp. Denisova,Felis catus,0.202007,0.0,100,12,113064349,109765165,38.559771286614,41.29783220895761,94.0
543,Homo sapiens subsp. Denisova,Canis lupus familiaris,0.198459,0.0,100,12,113064349,105903550,38.559771286614,40.74976861025216,94.0
544,Homo sapiens subsp. Denisova,Equus caballus,0.19779,0.0,100,12,113064349,111855320,38.559771286614,40.82579448687693,94.0
545,Homo sapiens subsp. Denisova,Bos taurus,0.236268,0.0,100,12,113064349,106822230,38.559771286614,41.42254341828584,94.0
546,Homo sapiens subsp. Denisova,Oryctolagus cuniculus,0.233152,0.0,100,12,113064349,111135004,38.559771286614,42.28037946782452,87.2
547,Homo sapiens subsp. Denisova,Rattus norvegicus,0.228712,0.0,100,12,113064349,110396878,38.559771286614,41.14000337454406,87.2
548,Homo sapiens subsp. Denisova,Cavia porcellus,0.22959,0.0,100,12,113064349,108119219,38.559771286614,38.58365568505605,87.2
549,Tupaia belangeri,Sorex araneus,0.237527,0.0,100,12,99010770,102882815,39.90564559866216,38.310947587616624,94.0
550,Tupaia belangeri,Erinaceus europaeus,0.25688,0.0,100,12,99010770,97315459,39.90564559866216,35.23760603795942,94.0
551,Tupaia belangeri,Felis catus,0.21098,0.0,100,12,99010770,109765165,39.90564559866216,41.29783220895761,94.0
552,Tupaia belangeri,Canis lupus familiaris,0.206837,0.0,100,12,99010770,105903550,39.90564559866216,40.74976861025216,94.0
553,Tupaia belangeri,Equus caballus,0.210878,0.0,100,12,99010770,111855320,39.90564559866216,40.82579448687693,94.0
554,Tupaia belangeri,Bos taurus,0.240932,0.0,100,12,99010770,106822230,39.90564559866216,41.42254341828584,94.0
555,Tupaia belangeri,Oryctolagus cuniculus,0.233723,0.0,100,12,99010770,111135004,39.90564559866216,42.28037946782452,87.2
556,Tupaia belangeri,Rattus norvegicus,0.232494,0.0,100,12,99010770,110396878,39.90564559866216,41.14000337454406,87.2
557,Tupaia belangeri,Cavia porcellus,0.236732,0.0,100,12,99010770,108119219,39.90564559866216,38.58365568505605,87.2
558,Sorex araneus,Erinaceus europaeus,0.257812,0.0,100,12,102882815,97315459,38.310947587616624,35.23760603795942,66.2
559,Sorex araneus,Felis catus,0.216523,0.0,100,12,102882815,109765165,38.310947587616624,41.29783220895761,86.29608
560,Sorex araneus,Canis lupus familiaris,0.212127,0.0,100,12,102882815,105903550,38.310947587616624,40.74976861025216,86.29608
561,Sorex araneus,Equus caballus,0.21864,0.0,100,12,102882815,111855320,38.310947587616624,40.82579448687693,86.29608
562,Sorex araneus,Bos taurus,0.245147,0.0,100,12,102882815,106822230,38.310947587616624,41.42254341828584,86.29608
563,Sorex araneus,Oryctolagus cuniculus,0.239428,0.0,100,12,102882815,111135004,38.310947587616624,42.28037946782452,94.0
564,Sorex araneus,Rattus norvegicus,0.237342,0.0,100,12,102882815,110396878,38.310947587616624,41.14000337454406,94.0
565,Sorex araneus,Cavia porcellus,0.240914,0.0,100,12,102882815,108119219,38.310947587616624,38.58365568505605,94.0
566,Erinaceus europaeus,Felis catus,0.241891,0.0,100,12,97315459,109765165,35.23760603795942,41.29783220895761,86.29608
567,Erinaceus europaeus,Canis lupus familiaris,0.237727,0.0,100,12,97315459,105903550,35.23760603795942,40.74976861025216,86.29608
568,Erinaceus europaeus,Equus caballus,0.244507,0.0,100,12,97315459,111855320,35.23760603795942,40.82579448687693,86.29608
569,Erinaceus europaeus,Bos taurus,0.267125,0.0,100,12,97315459,106822230,35.23760603795942,41.42254341828584,86.29608
570,Erinaceus europaeus,Oryctolagus cuniculus,0.262914,0.0,100,12,97315459,111135004,35.23760603795942,42.28037946782452,94.0
571,Erinaceus europaeus,Rattus norvegicus,0.257753,0.0,100,12,97315459,110396878,35.23760603795942,41.14000337454406,94.0
572,Erinaceus europaeus,Cavia porcellus,0.262996,0.0,100,12,97315459,108119219,35.23760603795942,38.58365568505605,94.0
573,Felis catus,Canis lupus familiaris,0.144474,0.0,100,12,109765165,105903550,41.29783220895761,40.74976861025216,55.36164
574,Felis catus,Equus caballus,0.168492,0.0,100,12,109765165,111855320,41.29783220895761,40.82579448687693,74.25
575,Felis catus,Bos taurus,0.212692,0.0,100,12,109765165,106822230,41.29783220895761,41.42254341828584,76.0
576,Felis catus,Oryctolagus cuniculus,0.211299,0.0,100,12,109765165,111135004,41.29783220895761,42.28037946782452,94.0
577,Felis catus,Rattus norvegicus,0.210714,0.0,100,12,109765165,110396878,41.29783220895761,41.14000337454406,94.0
578,Felis catus,Cavia porcellus,0.21547,0.0,100,12,109765165,108119219,41.29783220895761,38.58365568505605,94.0
579,Canis lupus familiaris,Equus caballus,0.16681,0.0,100,12,105903550,111855320,40.74976861025216,40.82579448687693,74.25
580,Canis lupus familiaris,Bos taurus,0.209004,0.0,100,12,105903550,106822230,40.74976861025216,41.42254341828584,76.0
581,Canis lupus familiaris,Oryctolagus cuniculus,0.207712,0.0,100,12,105903550,111135004,40.74976861025216,42.28037946782452,94.0
582,Canis lupus familiaris,Rattus norvegicus,0.20788,0.0,100,12,105903550,110396878,40.74976861025216,41.14000337454406,94.0
583,Canis lupus familiaris,Cavia porcellus,0.211746,0.0,100,12,105903550,108119219,40.74976861025216,38.58365568505605,94.0
584,Equus caballus,Bos taurus,0.211352,0.0,100,12,111855320,106822230,40.82579448687693,41.42254341828584,76.0
585,Equus caballus,Oryctolagus cuniculus,0.211659,0.0,100,12,111855320,111135004,40.82579448687693,42.28037946782452,94.0
586,Equus caballus,Rattus norvegicus,0.212479,0.0,100,12,111855320,110396878,40.82579448687693,41.14000337454406,94.0
587,Equus caballus,Cavia porcellus,0.21561,0.0,100,12,111855320,108119219,40.82579448687693,38.58365568505605,94.0
588,Bos taurus,Oryctolagus cuniculus,0.243162,0.0,100,12,106822230,111135004,41.42254341828584,42.28037946782452,94.0
589,Bos taurus,Rattus norvegicus,0.241288,0.0,100,12,106822230,110396878,41.42254341828584,41.14000337454406,94.0
590,Bos taurus,Cavia porcellus,0.244405,0.0,100,12,106822230,108119219,41.42254341828584,38.58365568505605,94.0
591,Oryctolagus cuniculus,Rattus norvegicus,0.235346,0.0,100,12,111135004,110396878,42.28037946782452,41.14000337454406,78.97061
592,Oryctolagus cuniculus,Cavia porcellus,0.238612,0.0,100,12,111135004,108119219,42.28037946782452,38.58365568505605,78.97061
593,Rattus norvegicus,Cavia porcellus,0.22779,0.0,100,12,110396878,108119219,41.14000337454406,38.58365568505605,69.91125
594,Otolemur garnettii,Homo sapiens subsp. Denisova,0.125118,0.5,25,6,24576,24576,38.0133684512176,38.559771286614,73.75492
595,Otolemur garnettii,Tupaia belangeri,0.164089,0.5,25,6,24576,24576,38.0133684512176,39.90564559866216,84.73
596,Otolemur garnettii,Sorex araneus,0.140797,0.5,25,6,24576,24576,38.0133684512176,38.310947587616624,94.0
597,Otolemur garnettii,Erinaceus europaeus,0.161165,0.5,25,6,24576,24576,38.0133684512176,35.23760603795942,94.0
598,Otolemur garnettii,Felis catus,0.138169,0.5,25,6,24576,24576,38.0133684512176,41.29783220895761,94.0
599,Otolemur garnettii,Canis lupus familiaris,0.129544,0.5,25,6,24576,24576,38.0133684512176,40.74976861025216,94.0
600,Otolemur garnettii,Equus caballus,0.101757,0.5,25,6,24576,24576,38.0133684512176,40.82579448687693,94.0
601,Otolemur garnettii,Bos taurus,0.155564,0.5,25,6,24576,24576,38.0133684512176,41.42254341828584,94.0
602,Otolemur garnettii,Oryctolagus cuniculus,0.143385,0.5,25,6,24576,24576,38.0133684512176,42.28037946782452,87.2
603,Otolemur garnettii,Rattus norvegicus,0.120689,0.5,25,6,24576,24576,38.0133684512176,41.14000337454406,87.2
604,Otolemur garnettii,Cavia porcellus,0.0991773,0.5,25,6,24576,24576,38.0133684512176,38.58365568505605,87.2
605,Homo sapiens subsp. Denisova,Tupaia belangeri,0.185957,0.5,25,6,24576,24576,38.559771286614,39.90564559866216,84.73
606,Homo sapiens subsp. Denisova,Sorex araneus,0.170381,0.5,25,6,24576,24576,38.559771286614,38.310947587616624,94.0
607,Homo sapiens subsp. Denisova,Erinaceus europaeus,0.184964,0.5,25,6,24576,24576,38.559771286614,35.23760603795942,94.0
608,Homo sapiens subsp. Denisova,Felis catus,0.163258,0.5,25,6,24576,24576,38.559771286614,41.29783220895761,94.0
609,Homo sapiens subsp. Denisova,Canis lupus familiaris,0.153303,0.5,25,6,24576,24576,38.559771286614,40.74976861025216,94.0
610,Homo sapiens subsp. Denisova,Equus caballus,0.138604,0.5,25,6,24576,24576,38.559771286614,40.82579448687693,94.0
611,Homo sapiens subsp. Denisova,Bos taurus,0.181727,0.5,25,6,24576,24576,38.559771286614,41.42254341828584,94.0
612,Homo sapiens subsp. Denisova,Oryctolagus cuniculus,0.170509,0.5,25,6,24576,24576,38.559771286614,42.28037946782452,87.2
613,Homo sapiens subsp. Denisova,Rattus norvegicus,0.151456,0.5,25,6,24576,24576,38.559771286614,41.14000337454406,87.2
614,Homo sapiens subsp. Denisova,Cavia porcellus,0.131456,0.5,25,6,24576,24576,38.559771286614,38.58365568505605,87.2
615,Tupaia belangeri,Sorex araneus,0.174732,0.5,25,6,24576,24576,39.90564559866216,38.310947587616624,94.0
616,Tupaia belangeri,Erinaceus europaeus,0.191063,0.5,25,6,24576,24576,39.90564559866216,35.23760603795942,94.0
617,Tupaia belangeri,Felis catus,0.174785,0.5,25,6,24576,24576,39.90564559866216,41.29783220895761,94.0
618,Tupaia belangeri,Canis lupus familiaris,0.166477,0.5,25,6,24576,24576,39.90564559866216,40.74976861025216,94.0
619,Tupaia belangeri,Equus caballus,0.149279,0.5,25,6,24576,24576,39.90564559866216,40.82579448687693,94.0
620,Tupaia belangeri,Bos taurus,0.191551,0.5,25,6,24576,24576,39.90564559866216,41.42254341828584,94.0
621,Tupaia belangeri,Oryctolagus cuniculus,0.179477,0.5,25,6,24576,24576,39.90564559866216,42.28037946782452,87.2
622,Tupaia belangeri,Rattus norvegicus,0.159325,0.5,25,6,24576,24576,39.90564559866216,41.14000337454406,87.2
623,Tupaia belangeri,Cavia porcellus,0.15239,0.5,25,6,24576,24576,39.90564559866216,38.58365568505605,87.2
624,Sorex araneus,Erinaceus europaeus,0.170465,0.5,25,6,24576,24576,38.310947587616624,35.23760603795942,66.2
625,Sorex araneus,Felis catus,0.152993,0.5,25,6,24576,24576,38.310947587616624,41.29783220895761,86.29608
626,Sorex araneus,Canis lupus familiaris,0.140785,0.5,25,6,24576,24576,38.310947587616624,40.74976861025216,86.29608
627,Sorex araneus,Equus caballus,0.1259,0.5,25,6,24576,24576,38.310947587616624,40.82579448687693,86.29608
628,Sorex araneus,Bos taurus,0.168029,0.5,25,6,24576,24576,38.310947587616624,41.42254341828584,86.29608
629,Sorex araneus,Oryctolagus cuniculus,0.157125,0.5,25,6,24576,24576,38.310947587616624,42.28037946782452,94.0
630,Sorex araneus,Rattus norvegicus,0.141934,0.5,25,6,24576,24576,38.310947587616624,41.14000337454406,94.0
631,Sorex araneus,Cavia porcellus,0.12393,0.5,25,6,24576,24576,38.310947587616624,38.58365568505605,94.0
632,Erinaceus europaeus,Felis catus,0.168367,0.5,25,6,24576,24576,35.23760603795942,41.29783220895761,86.29608
633,Erinaceus europaeus,Canis lupus familiaris,0.162022,0.5,25,6,24576,24576,35.23760603795942,40.74976861025216,86.29608
634,Erinaceus europaeus,Equus caballus,0.150184,0.5,25,6,24576,24576,35.23760603795942,40.82579448687693,86.29608
635,Erinaceus europaeus,Bos taurus,0.187433,0.5,25,6,24576,24576,35.23760603795942,41.42254341828584,86.29608
636,Erinaceus europaeus,Oryctolagus cuniculus,0.175857,0.5,25,6,24576,24576,35.23760603795942,42.28037946782452,94.0
637,Erinaceus europaeus,Rattus norvegicus,0.157423,0.5,25,6,24576,24576,35.23760603795942,41.14000337454406,94.0
638,Erinaceus europaeus,Cavia porcellus,0.149232,0.5,25,6,24576,24576,35.23760603795942,38.58365568505605,94.0
639,Felis catus,Canis lupus familiaris,0.117605,0.5,25,6,24576,24576,41.29783220895761,40.74976861025216,55.36164
640,Felis catus,Equus caballus,0.121437,0.5,25,6,24576,24576,41.29783220895761,40.82579448687693,74.25
641,Felis catus,Bos taurus,0.163059,0.5,25,6,24576,24576,41.29783220895761,41.42254341828584,76.0
642,Felis catus,Oryctolagus cuniculus,0.157098,0.5,25,6,24576,24576,41.29783220895761,42.28037946782452,94.0
643,Felis catus,Rattus norvegicus,0.138297,0.5,25,6,24576,24576,41.29783220895761,41.14000337454406,94.0
644,Felis catus,Cavia porcellus,0.123654,0.5,25,6,24576,24576,41.29783220895761,38.58365568505605,94.0
645,Canis lupus familiaris,Equus caballus,0.108857,0.5,25,6,24576,24576,40.74976861025216,40.82579448687693,74.25
646,Canis lupus familiaris,Bos taurus,0.157031,0.5,25,6,24576,24576,40.74976861025216,41.42254341828584,76.0
647,Canis lupus familiaris,Oryctolagus cuniculus,0.146569,0.5,25,6,24576,24576,40.74976861025216,42.28037946782452,94.0
648,Canis lupus familiaris,Rattus norvegicus,0.133275,0.5,25,6,24576,24576,40.74976861025216,41.14000337454406,94.0
649,Canis lupus familiaris,Cavia porcellus,0.11084,0.5,25,6,24576,24576,40.74976861025216,38.58365568505605,94.0
650,Equus caballus,Bos taurus,0.140749,0.5,25,6,24576,24576,40.82579448687693,41.42254341828584,76.0
651,Equus caballus,Oryctolagus cuniculus,0.130171,0.5,25,6,24576,24576,40.82579448687693,42.28037946782452,94.0
652,Equus caballus,Rattus norvegicus,0.106056,0.5,25,6,24576,24576,40.82579448687693,41.14000337454406,94.0
653,Equus caballus,Cavia porcellus,0.0811231,0.5,25,6,24576,24576,40.82579448687693,38.58365568505605,94.0
654,Bos taurus,Oryctolagus cuniculus,0.178066,0.5,25,6,24576,24576,41.42254341828584,42.28037946782452,94.0
655,Bos taurus,Rattus norvegicus,0.155816,0.5,25,6,24576,24576,41.42254341828584,41.14000337454406,94.0
656,Bos taurus,Cavia porcellus,0.139233,0.5,25,6,24576,24576,41.42254341828584,38.58365568505605,94.0
657,Oryctolagus cuniculus,Rattus norvegicus,0.148903,0.5,25,6,24576,24576,42.28037946782452,41.14000337454406,78.97061
658,Oryctolagus cuniculus,Cavia porcellus,0.13237,0.5,25,6,24576,24576,42.28037946782452,38.58365568505605,78.97061
659,Rattus norvegicus,Cavia porcellus,0.098745,0.5,25,6,24576,24576,41.14000337454406,38.58365568505605,69.91125
660,Otolemur garnettii,Homo sapiens subsp. Denisova,0.174238,0.5,25,9,2351515,2357062,38.0133684512176,38.559771286614,73.75492
661,Otolemur garnettii,Tupaia belangeri,0.198761,0.5,25,9,2351515,2355037,38.0133684512176,39.90564559866216,84.73
662,Otolemur garnettii,Sorex araneus,0.200789,0.5,25,9,2351515,2357084,38.0133684512176,38.310947587616624,94.0
663,Otolemur garnettii,Erinaceus europaeus,0.227649,0.5,25,9,2351515,2356045,38.0133684512176,35.23760603795942,94.0
664,Otolemur garnettii,Felis catus,0.174739,0.5,25,9,2351515,2355613,38.0133684512176,41.29783220895761,94.0
665,Otolemur garnettii,Canis lupus familiaris,0.174345,0.5,25,9,2351515,2354296,38.0133684512176,40.74976861025216,94.0
666,Otolemur garnettii,Equus caballus,0.163906,0.5,25,9,2351515,2355829,38.0133684512176,40.82579448687693,94.0
667,Otolemur garnettii,Bos taurus,0.222126,0.5,25,9,2351515,2356960,38.0133684512176,41.42254341828584,94.0
668,Otolemur garnettii,Oryctolagus cuniculus,0.208588,0.5,25,9,2351515,2357041,38.0133684512176,42.28037946782452,87.2
669,Otolemur garnettii,Rattus norvegicus,0.195526,0.5,25,9,2351515,2352928,38.0133684512176,41.14000337454406,87.2
670,Otolemur garnettii,Cavia porcellus,0.17251,0.5,25,9,2351515,2355692,38.0133684512176,38.58365568505605,87.2
671,Homo sapiens subsp. Denisova,Tupaia belangeri,0.222755,0.5,25,9,2357062,2355037,38.559771286614,39.90564559866216,84.73
672,Homo sapiens subsp. Denisova,Sorex araneus,0.2268,0.5,25,9,2357062,2357084,38.559771286614,38.310947587616624,94.0
673,Homo sapiens subsp. Denisova,Erinaceus europaeus,0.250532,0.5,25,9,2357062,2356045,38.559771286614,35.23760603795942,94.0
674,Homo sapiens subsp. Denisova,Felis catus,0.201605,0.5,25,9,2357062,2355613,38.559771286614,41.29783220895761,94.0
675,Homo sapiens subsp. Denisova,Canis lupus familiaris,0.200596,0.5,25,9,2357062,2354296,38.559771286614,40.74976861025216,94.0
676,Homo sapiens subsp. Denisova,Equus caballus,0.191539,0.5,25,9,2357062,2355829,38.559771286614,40.82579448687693,94.0
677,Homo sapiens subsp. Denisova,Bos taurus,0.244609,0.5,25,9,2357062,2356960,38.559771286614,41.42254341828584,94.0
678,Homo sapiens subsp. Denisova,Oryctolagus cuniculus,0.232627,0.5,25,9,2357062,2357041,38.559771286614,42.28037946782452,87.2
679,Homo sapiens subsp. Denisova,Rattus norvegicus,0.22114,0.5,25,9,2357062,2352928,38.559771286614,41.14000337454406,87.2
680,Homo sapiens subsp. Denisova,Cavia porcellus,0.198442,0.5,25,9,2357062,2355692,38.559771286614,38.58365568505605,87.2
681,Tupaia belangeri,Sorex araneus,0.22067,0.5,25,9,2355037,2357084,39.90564559866216,38.310947587616624,94.0
682,Tupaia belangeri,Erinaceus europaeus,0.245568,0.5,25,9,2355037,2356045,39.90564559866216,35.23760603795942,94.0
683,Tupaia belangeri,Felis catus,0.198473,0.5,25,9,2355037,2355613,39.90564559866216,41.29783220895761,94.0
684,Tupaia belangeri,Canis lupus familiaris,0.197716,0.5,25,9,2355037,2354296,39.90564559866216,40.74976861025216,94.0
685,Tupaia belangeri,Equus caballus,0.19029,0.5,25,9,2355037,2355829,39.90564559866216,40.82579448687693,94.0
