taxon1,taxon2,distance
Serratia liquefaciens,Macrococcus caseolyticus,3194.17114
Serratia liquefaciens,Brevibacillus laterosporus,3194.17114
Serratia liquefaciens,Brevibacillus brevis,3194.17114
Serratia liquefaciens,Aerococcus viridans,3194.17114
Serratia liquefaciens,Pediococcus pentosaceus,3194.17114
Serratia liquefaciens,Weissella ceti,3194.17114
Serratia liquefaciens,Amylolactobacillus amylophilus,3194.17114
Serratia liquefaciens,Streptococcus iniae,3194.17114
Serratia liquefaciens,Clostridium argentinense,3194.17114
Serratia liquefaciens,Clostridium saccharobutylicum,3194.17114
Serratia liquefaciens,Clostridium butyricum,3194.17114
Serratia liquefaciens,Thermacetogenium phaeum,3194.17114
Serratia liquefaciens,Carboxydothermus hydrogenoformans,3194.17114
Serratia liquefaciens,Intestinimonas butyriciproducens,3194.17114
Serratia liquefaciens,Gottschalkia purinilytica,3194.17114
Serratia liquefaciens,Clostridium formicaceticum,3194.17114
Serratia liquefaciens,Cellulosilyticum lentocellum,3194.17114
Serratia liquefaciens,Anaerostipes hadrus,3194.17114
Serratia liquefaciens,Lacrimispora saccharolytica,3194.17114
Serratia liquefaciens,Eubacterium limosum,3194.17114
Serratia liquefaciens,Syntrophothermus lipocalidus,3194.17114
Serratia liquefaciens,Thermus scotoductus,3194.17114
Serratia liquefaciens,Thermus brockianus,3194.17114
Serratia liquefaciens,Thermus aquaticus,3194.17114
Serratia liquefaciens,Corynebacterium ureicelerivorans,3194.17114
Serratia liquefaciens,Corynebacterium singulare,3194.17114
Serratia liquefaciens,Paenarthrobacter aurescens,3194.17114
Serratia liquefaciens,Kocuria palustris,3194.17114
Serratia liquefaciens,Brevibacterium aurantiacum,3194.17114
Serratia liquefaciens,Nocardia farcinica,3194.17114
Serratia liquefaciens,Mycobacterium haemophilum,3194.17114
Serratia liquefaciens,Mycolicibacterium gilvum,3194.17114
Serratia liquefaciens,Thermobispora bispora,3194.17114
Serratia liquefaciens,Nocardiopsis dassonvillei,3194.17114
Serratia liquefaciens,Pimelobacter simplex,3194.17114
Serratia liquefaciens,Streptomyces albus,3194.17114
Serratia liquefaciens,Rhodococcus fascians,3194.17114
Serratia liquefaciens,Actinoplanes missouriensis,3194.17114
Serratia liquefaciens,Salinispora tropica,3194.17114
Serratia liquefaciens,Micromonospora aurantiaca,3194.17114
Serratia liquefaciens,Acidothermus cellulolyticus,3194.17114
Serratia liquefaciens,Eggerthella lenta,3194.17114
Serratia liquefaciens,Bifidobacterium actinocoloniiforme,3194.17114
Serratia liquefaciens,Parascardovia denticolens,3194.17114
Serratia liquefaciens,Arcanobacterium haemolyticum,3194.17114
Serratia liquefaciens,Jonesia denitrificans,3194.17114
Serratia liquefaciens,Nakamurella multipartita,3194.17114
Serratia liquefaciens,Thermocrinis albus,4101.22
Serratia liquefaciens,Hydrogenobacter thermophilus,4101.22
Serratia liquefaciens,Mesotoga prima,4180.17852
Serratia liquefaciens,Methanosphaera stadtmanae,4250.0
Serratia liquefaciens,Methanobrevibacter ruminantium,4250.0
Serratia liquefaciens,Methanocaldococcus fervens,4250.0
Serratia liquefaciens,Natrinema pellirubrum,4250.0
Serratia liquefaciens,Haloterrigena turkmenica,4250.0
Serratia liquefaciens,Halobacterium salinarum,4250.0
Serratia liquefaciens,Natronomonas pharaonis,4250.0
Serratia liquefaciens,Methanohalophilus mahii,4250.0
Serratia liquefaciens,Methanohalophilus halophilus,4250.0
Serratia liquefaciens,Archaeoglobus sulfaticallidus,4250.0
Serratia liquefaciens,Thermococcus nautili,4250.0
Serratia liquefaciens,Thermococcus sibiricus,4250.0
Serratia liquefaciens,Caldivirga maquilingensis,4250.0
Serratia liquefaciens,Desulfurococcus mucosus,4250.0
Serratia liquefaciens,Ignicoccus islandicus,4250.0
Photobacterium gaetbulicola,Desulforapulum autotrophicum,2686.6000000000004
Photobacterium gaetbulicola,Myxococcus xanthus,2686.6000000000004
Photobacterium gaetbulicola,Oleidesulfovibrio alaskensis,2686.6000000000004
Photobacterium gaetbulicola,Desulfomicrobium orale,2686.6000000000004
Photobacterium gaetbulicola,Nitrobacter hamburgensis,2328.26642
Photobacterium gaetbulicola,Hyphomicrobium nitrativorans,2328.26642
Photobacterium gaetbulicola,Neorhizobium galegae,2328.26642
Photobacterium gaetbulicola,Bartonella quintana,2328.26642
Photobacterium gaetbulicola,Marinovum algicola,2328.26642
Photobacterium gaetbulicola,Octadecabacter arcticus,2328.26642
Photobacterium gaetbulicola,Ruegeria pomeroyi,2328.26642
Photobacterium gaetbulicola,Sphingomonas melonis,2328.26642
Photobacterium gaetbulicola,Sphingomonas koreensis,2328.26642
Photobacterium gaetbulicola,Novosphingobium resinovorum,2328.26642
Photobacterium gaetbulicola,Rhodospirillum centenum,2328.26642
Photobacterium gaetbulicola,Azospirillum thiophilum,2328.26642
Photobacterium gaetbulicola,Neorickettsia sennetsu,2328.26642
Photobacterium gaetbulicola,Halomonas campaniensis,1481.02
Photobacterium gaetbulicola,Kushneria marisflavi,1481.02
Photobacterium gaetbulicola,Thalassolituus oleivorans,1481.02
Photobacterium gaetbulicola,Microbulbifer agarilyticus,1481.02
Photobacterium gaetbulicola,Halioglobus pacificus,1481.02
Photobacterium gaetbulicola,Pseudomonas fulva,1481.02
Photobacterium gaetbulicola,Pseudomonas citronellolis,1481.02
Photobacterium gaetbulicola,Acinetobacter baumannii,1481.02
Photobacterium gaetbulicola,Pluralibacter gergoviae,767.5746899999999
Photobacterium gaetbulicola,Erwinia amylovora,767.5746899999999
Photobacterium gaetbulicola,Serratia liquefaciens,767.5746899999999
Photobacterium gaetbulicola,Photobacterium gaetbulicola,0.0
Photobacterium gaetbulicola,Vibrio vulnificus,77.06399
Photobacterium gaetbulicola,Vibrio alginolyticus,77.06399
Photobacterium gaetbulicola,Shewanella amazonensis,871.1
Photobacterium gaetbulicola,Shewanella denitrificans,871.1
Photobacterium gaetbulicola,Tolumonas auensis,871.1
Photobacterium gaetbulicola,Pseudoalteromonas translucida,950.0
Photobacterium gaetbulicola,Thioalkalivibrio sulfidiphilus,1777.8850000000002
Photobacterium gaetbulicola,Kangiella geojedonensis,1777.8850000000002
Photobacterium gaetbulicola,Thiomicrospira cyclica,1777.8850000000002
Photobacterium gaetbulicola,Xanthomonas sacchari,1777.8850000000002
Photobacterium gaetbulicola,Stenotrophomonas acidaminiphila,1777.8850000000002
Photobacterium gaetbulicola,Dokdonella koreensis,1777.8850000000002
Photobacterium gaetbulicola,Dyella thiooxydans,1777.8850000000002
Photobacterium gaetbulicola,Ferriphaselus amnicola,1992.8849999999998
Photobacterium gaetbulicola,Thauera humireducens,1992.8849999999998
Photobacterium gaetbulicola,Taylorella equigenitalis,1992.8850000000002
Photobacterium gaetbulicola,Castellaniella defragrans,1992.8850000000002
Photobacterium gaetbulicola,Thiomonas intermedia,1992.8849999999998
Photobacterium gaetbulicola,Pandoraea pnomenusa,1992.8850000000002
Photobacterium gaetbulicola,Cupriavidus necator,1992.8850000000002
Photobacterium gaetbulicola,Ralstonia mannitolilytica,1992.8850000000002
Photobacterium gaetbulicola,Rhodoferax antarcticus,1992.8849999999998
Photobacterium gaetbulicola,Rhodoferax ferrireducens,1992.8849999999998
Photobacterium gaetbulicola,Neisseria lactamica,1992.8849999999998
Photobacterium gaetbulicola,Brachyspira murdochii,3000.0
Photobacterium gaetbulicola,Brachyspira hyodysenteriae,3000.0
Photobacterium gaetbulicola,Treponema putidum,3000.0
Photobacterium gaetbulicola,Treponema brennaborense,3000.0
Photobacterium gaetbulicola,Borreliella valaisiana,3000.0
Photobacterium gaetbulicola,Spirochaeta thermophila,3000.0
Photobacterium gaetbulicola,Chlamydia muridarum,3000.0
Photobacterium gaetbulicola,Chlamydia felis,3000.0
Photobacterium gaetbulicola,Nonlabens tegetincola,3000.0
Photobacterium gaetbulicola,Lutibacter litoralis,3000.0
Photobacterium gaetbulicola,Bacteroides caccae,3000.0
Photobacterium gaetbulicola,Chitinophaga pinensis,3000.0
Photobacterium gaetbulicola,Nostoc punctiforme,3194.17114
Photobacterium gaetbulicola,Anabaena cylindrica,3194.17114
Photobacterium gaetbulicola,Oscillatoria nigro-viridis,3194.17114
Photobacterium gaetbulicola,Cyanobacterium aponinum,3194.17114
Photobacterium gaetbulicola,Dactylococcopsis salina,3194.17114
Photobacterium gaetbulicola,Leptolyngbya boryana,3194.17114
Photobacterium gaetbulicola,Acaryochloris marina,3194.17114
Photobacterium gaetbulicola,Dehalococcoides mccartyi,3194.17114
Photobacterium gaetbulicola,Chloroflexus aggregans,3194.17114
Photobacterium gaetbulicola,Roseiflexus castenholzii,3194.17114
Photobacterium gaetbulicola,Spiroplasma eriocheiris,3194.17114
Photobacterium gaetbulicola,Spiroplasma chrysopicola,3194.17114
Photobacterium gaetbulicola,Paracholeplasma brassicae,3194.17114
Photobacterium gaetbulicola,Alkalihalobacillus krulwichiae,3194.17114
Photobacterium gaetbulicola,Bacillus thuringiensis,3194.17114
Photobacterium gaetbulicola,Priestia megaterium,3194.17114
Photobacterium gaetbulicola,Anoxybacillus amylolyticus,3194.17114
Photobacterium gaetbulicola,Staphylococcus pseudintermedius,3194.17114
Photobacterium gaetbulicola,Staphylococcus aureus,3194.17114
Photobacterium gaetbulicola,Macrococcus caseolyticus,3194.17114
Photobacterium gaetbulicola,Brevibacillus laterosporus,3194.17114
Photobacterium gaetbulicola,Brevibacillus brevis,3194.17114
Photobacterium gaetbulicola,Aerococcus viridans,3194.17114
Photobacterium gaetbulicola,Pediococcus pentosaceus,3194.17114
Photobacterium gaetbulicola,Weissella ceti,3194.17114
Photobacterium gaetbulicola,Amylolactobacillus amylophilus,3194.17114
Photobacterium gaetbulicola,Streptococcus iniae,3194.17114
Photobacterium gaetbulicola,Clostridium argentinense,3194.17114
Photobacterium gaetbulicola,Clostridium saccharobutylicum,3194.17114
Photobacterium gaetbulicola,Clostridium butyricum,3194.17114
Photobacterium gaetbulicola,Thermacetogenium phaeum,3194.17114
Photobacterium gaetbulicola,Carboxydothermus hydrogenoformans,3194.17114
Photobacterium gaetbulicola,Intestinimonas butyriciproducens,3194.17114
Photobacterium gaetbulicola,Gottschalkia purinilytica,3194.17114
Photobacterium gaetbulicola,Clostridium formicaceticum,3194.17114
Photobacterium gaetbulicola,Cellulosilyticum lentocellum,3194.17114
Photobacterium gaetbulicola,Anaerostipes hadrus,3194.17114
Photobacterium gaetbulicola,Lacrimispora saccharolytica,3194.17114
Photobacterium gaetbulicola,Eubacterium limosum,3194.17114
Photobacterium gaetbulicola,Syntrophothermus lipocalidus,3194.17114
Photobacterium gaetbulicola,Thermus scotoductus,3194.17114
Photobacterium gaetbulicola,Thermus brockianus,3194.17114
Photobacterium gaetbulicola,Thermus aquaticus,3194.17114
Photobacterium gaetbulicola,Corynebacterium ureicelerivorans,3194.17114
Photobacterium gaetbulicola,Corynebacterium singulare,3194.17114
Photobacterium gaetbulicola,Paenarthrobacter aurescens,3194.17114
Photobacterium gaetbulicola,Kocuria palustris,3194.17114
Photobacterium gaetbulicola,Brevibacterium aurantiacum,3194.17114
Photobacterium gaetbulicola,Nocardia farcinica,3194.17114
Photobacterium gaetbulicola,Mycobacterium haemophilum,3194.17114
Photobacterium gaetbulicola,Mycolicibacterium gilvum,3194.17114
Photobacterium gaetbulicola,Thermobispora bispora,3194.17114
Photobacterium gaetbulicola,Nocardiopsis dassonvillei,3194.17114
Photobacterium gaetbulicola,Pimelobacter simplex,3194.17114
Photobacterium gaetbulicola,Streptomyces albus,3194.17114
Photobacterium gaetbulicola,Rhodococcus fascians,3194.17114
Photobacterium gaetbulicola,Actinoplanes missouriensis,3194.17114
Photobacterium gaetbulicola,Salinispora tropica,3194.17114
Photobacterium gaetbulicola,Micromonospora aurantiaca,3194.17114
Photobacterium gaetbulicola,Acidothermus cellulolyticus,3194.17114
Photobacterium gaetbulicola,Eggerthella lenta,3194.17114
Photobacterium gaetbulicola,Bifidobacterium actinocoloniiforme,3194.17114
Photobacterium gaetbulicola,Parascardovia denticolens,3194.17114
Photobacterium gaetbulicola,Arcanobacterium haemolyticum,3194.17114
Photobacterium gaetbulicola,Jonesia denitrificans,3194.17114
Photobacterium gaetbulicola,Nakamurella multipartita,3194.17114
Photobacterium gaetbulicola,Thermocrinis albus,4101.22
Photobacterium gaetbulicola,Hydrogenobacter thermophilus,4101.22
Photobacterium gaetbulicola,Mesotoga prima,4180.17852
Photobacterium gaetbulicola,Methanosphaera stadtmanae,4250.0
Photobacterium gaetbulicola,Methanobrevibacter ruminantium,4250.0
Photobacterium gaetbulicola,Methanocaldococcus fervens,4250.0
Photobacterium gaetbulicola,Natrinema pellirubrum,4250.0
Photobacterium gaetbulicola,Haloterrigena turkmenica,4250.0
Photobacterium gaetbulicola,Halobacterium salinarum,4250.0
Photobacterium gaetbulicola,Natronomonas pharaonis,4250.0
Photobacterium gaetbulicola,Methanohalophilus mahii,4250.0
Photobacterium gaetbulicola,Methanohalophilus halophilus,4250.0
Photobacterium gaetbulicola,Archaeoglobus sulfaticallidus,4250.0
Photobacterium gaetbulicola,Thermococcus nautili,4250.0
Photobacterium gaetbulicola,Thermococcus sibiricus,4250.0
Photobacterium gaetbulicola,Caldivirga maquilingensis,4250.0
Photobacterium gaetbulicola,Desulfurococcus mucosus,4250.0
Photobacterium gaetbulicola,Ignicoccus islandicus,4250.0
Vibrio vulnificus,Desulforapulum autotrophicum,2686.6000000000004
Vibrio vulnificus,Myxococcus xanthus,2686.6000000000004
Vibrio vulnificus,Oleidesulfovibrio alaskensis,2686.6000000000004
Vibrio vulnificus,Desulfomicrobium orale,2686.6000000000004
Vibrio vulnificus,Nitrobacter hamburgensis,2328.26642
Vibrio vulnificus,Hyphomicrobium nitrativorans,2328.26642
Vibrio vulnificus,Neorhizobium galegae,2328.26642
Vibrio vulnificus,Bartonella quintana,2328.26642
Vibrio vulnificus,Marinovum algicola,2328.26642
Vibrio vulnificus,Octadecabacter arcticus,2328.26642
Vibrio vulnificus,Ruegeria pomeroyi,2328.26642
Vibrio vulnificus,Sphingomonas melonis,2328.26642
Vibrio vulnificus,Sphingomonas koreensis,2328.26642
Vibrio vulnificus,Novosphingobium resinovorum,2328.26642
Vibrio vulnificus,Rhodospirillum centenum,2328.26642
Vibrio vulnificus,Azospirillum thiophilum,2328.26642
Vibrio vulnificus,Neorickettsia sennetsu,2328.26642
Vibrio vulnificus,Halomonas campaniensis,1481.02
Vibrio vulnificus,Kushneria marisflavi,1481.02
Vibrio vulnificus,Thalassolituus oleivorans,1481.02
Vibrio vulnificus,Microbulbifer agarilyticus,1481.02
Vibrio vulnificus,Halioglobus pacificus,1481.02
Vibrio vulnificus,Pseudomonas fulva,1481.02
Vibrio vulnificus,Pseudomonas citronellolis,1481.02
Vibrio vulnificus,Acinetobacter baumannii,1481.02
Vibrio vulnificus,Pluralibacter gergoviae,767.5746899999999
Vibrio vulnificus,Erwinia amylovora,767.5746899999999
Vibrio vulnificus,Serratia liquefaciens,767.5746899999999
Vibrio vulnificus,Photobacterium gaetbulicola,77.06399
Vibrio vulnificus,Vibrio vulnificus,0.0
Vibrio vulnificus,Vibrio alginolyticus,0.01607
Vibrio vulnificus,Shewanella amazonensis,871.1
Vibrio vulnificus,Shewanella denitrificans,871.1
Vibrio vulnificus,Tolumonas auensis,871.1
Vibrio vulnificus,Pseudoalteromonas translucida,950.0
Vibrio vulnificus,Thioalkalivibrio sulfidiphilus,1777.8850000000002
Vibrio vulnificus,Kangiella geojedonensis,1777.8850000000002
Vibrio vulnificus,Thiomicrospira cyclica,1777.8850000000002
Vibrio vulnificus,Xanthomonas sacchari,1777.8850000000002
Vibrio vulnificus,Stenotrophomonas acidaminiphila,1777.8850000000002
Vibrio vulnificus,Dokdonella koreensis,1777.8850000000002
Vibrio vulnificus,Dyella thiooxydans,1777.8850000000002
Vibrio vulnificus,Ferriphaselus amnicola,1992.8849999999998
Vibrio vulnificus,Thauera humireducens,1992.8849999999998
Vibrio vulnificus,Taylorella equigenitalis,1992.8850000000002
Vibrio vulnificus,Castellaniella defragrans,1992.8850000000002
Vibrio vulnificus,Thiomonas intermedia,1992.8849999999998
Vibrio vulnificus,Pandoraea pnomenusa,1992.8850000000002
Vibrio vulnificus,Cupriavidus necator,1992.8850000000002
Vibrio vulnificus,Ralstonia mannitolilytica,1992.8850000000002
Vibrio vulnificus,Rhodoferax antarcticus,1992.8849999999998
Vibrio vulnificus,Rhodoferax ferrireducens,1992.8849999999998
Vibrio vulnificus,Neisseria lactamica,1992.8849999999998
Vibrio vulnificus,Brachyspira murdochii,3000.0
Vibrio vulnificus,Brachyspira hyodysenteriae,3000.0
Vibrio vulnificus,Treponema putidum,3000.0
Vibrio vulnificus,Treponema brennaborense,3000.0
Vibrio vulnificus,Borreliella valaisiana,3000.0
Vibrio vulnificus,Spirochaeta thermophila,3000.0
Vibrio vulnificus,Chlamydia muridarum,3000.0
Vibrio vulnificus,Chlamydia felis,3000.0
Vibrio vulnificus,Nonlabens tegetincola,3000.0
Vibrio vulnificus,Lutibacter litoralis,3000.0
Vibrio vulnificus,Bacteroides caccae,3000.0
Vibrio vulnificus,Chitinophaga pinensis,3000.0
Vibrio vulnificus,Nostoc punctiforme,3194.17114
Vibrio vulnificus,Anabaena cylindrica,3194.17114
Vibrio vulnificus,Oscillatoria nigro-viridis,3194.17114
Vibrio vulnificus,Cyanobacterium aponinum,3194.17114
Vibrio vulnificus,Dactylococcopsis salina,3194.17114
Vibrio vulnificus,Leptolyngbya boryana,3194.17114
Vibrio vulnificus,Acaryochloris marina,3194.17114
Vibrio vulnificus,Dehalococcoides mccartyi,3194.17114
Vibrio vulnificus,Chloroflexus aggregans,3194.17114
Vibrio vulnificus,Roseiflexus castenholzii,3194.17114
Vibrio vulnificus,Spiroplasma eriocheiris,3194.17114
Vibrio vulnificus,Spiroplasma chrysopicola,3194.17114
Vibrio vulnificus,Paracholeplasma brassicae,3194.17114
Vibrio vulnificus,Alkalihalobacillus krulwichiae,3194.17114
Vibrio vulnificus,Bacillus thuringiensis,3194.17114
Vibrio vulnificus,Priestia megaterium,3194.17114
Vibrio vulnificus,Anoxybacillus amylolyticus,3194.17114
Vibrio vulnificus,Staphylococcus pseudintermedius,3194.17114
Vibrio vulnificus,Staphylococcus aureus,3194.17114
Vibrio vulnificus,Macrococcus caseolyticus,3194.17114
Vibrio vulnificus,Brevibacillus laterosporus,3194.17114
Vibrio vulnificus,Brevibacillus brevis,3194.17114
Vibrio vulnificus,Aerococcus viridans,3194.17114
Vibrio vulnificus,Pediococcus pentosaceus,3194.17114
Vibrio vulnificus,Weissella ceti,3194.17114
Vibrio vulnificus,Amylolactobacillus amylophilus,3194.17114
Vibrio vulnificus,Streptococcus iniae,3194.17114
Vibrio vulnificus,Clostridium argentinense,3194.17114
Vibrio vulnificus,Clostridium saccharobutylicum,3194.17114
Vibrio vulnificus,Clostridium butyricum,3194.17114
Vibrio vulnificus,Thermacetogenium phaeum,3194.17114
Vibrio vulnificus,Carboxydothermus hydrogenoformans,3194.17114
Vibrio vulnificus,Intestinimonas butyriciproducens,3194.17114
Vibrio vulnificus,Gottschalkia purinilytica,3194.17114
Vibrio vulnificus,Clostridium formicaceticum,3194.17114
Vibrio vulnificus,Cellulosilyticum lentocellum,3194.17114
Vibrio vulnificus,Anaerostipes hadrus,3194.17114
Vibrio vulnificus,Lacrimispora saccharolytica,3194.17114
Vibrio vulnificus,Eubacterium limosum,3194.17114
Vibrio vulnificus,Syntrophothermus lipocalidus,3194.17114
Vibrio vulnificus,Thermus scotoductus,3194.17114
Vibrio vulnificus,Thermus brockianus,3194.17114
Vibrio vulnificus,Thermus aquaticus,3194.17114
Vibrio vulnificus,Corynebacterium ureicelerivorans,3194.17114
Vibrio vulnificus,Corynebacterium singulare,3194.17114
Vibrio vulnificus,Paenarthrobacter aurescens,3194.17114
Vibrio vulnificus,Kocuria palustris,3194.17114
Vibrio vulnificus,Brevibacterium aurantiacum,3194.17114
Vibrio vulnificus,Nocardia farcinica,3194.17114
Vibrio vulnificus,Mycobacterium haemophilum,3194.17114
Vibrio vulnificus,Mycolicibacterium gilvum,3194.17114
Vibrio vulnificus,Thermobispora bispora,3194.17114
Vibrio vulnificus,Nocardiopsis dassonvillei,3194.17114
Vibrio vulnificus,Pimelobacter simplex,3194.17114
Vibrio vulnificus,Streptomyces albus,3194.17114
Vibrio vulnificus,Rhodococcus fascians,3194.17114
Vibrio vulnificus,Actinoplanes missouriensis,3194.17114
Vibrio vulnificus,Salinispora tropica,3194.17114
Vibrio vulnificus,Micromonospora aurantiaca,3194.17114
Vibrio vulnificus,Acidothermus cellulolyticus,3194.17114
Vibrio vulnificus,Eggerthella lenta,3194.17114
Vibrio vulnificus,Bifidobacterium actinocoloniiforme,3194.17114
Vibrio vulnificus,Parascardovia denticolens,3194.17114
Vibrio vulnificus,Arcanobacterium haemolyticum,3194.17114
Vibrio vulnificus,Jonesia denitrificans,3194.17114
Vibrio vulnificus,Nakamurella multipartita,3194.17114
Vibrio vulnificus,Thermocrinis albus,4101.22
Vibrio vulnificus,Hydrogenobacter thermophilus,4101.22
Vibrio vulnificus,Mesotoga prima,4180.17852
Vibrio vulnificus,Methanosphaera stadtmanae,4250.0
Vibrio vulnificus,Methanobrevibacter ruminantium,4250.0
Vibrio vulnificus,Methanocaldococcus fervens,4250.0
Vibrio vulnificus,Natrinema pellirubrum,4250.0
Vibrio vulnificus,Haloterrigena turkmenica,4250.0
Vibrio vulnificus,Halobacterium salinarum,4250.0
Vibrio vulnificus,Natronomonas pharaonis,4250.0
Vibrio vulnificus,Methanohalophilus mahii,4250.0
Vibrio vulnificus,Methanohalophilus halophilus,4250.0
Vibrio vulnificus,Archaeoglobus sulfaticallidus,4250.0
Vibrio vulnificus,Thermococcus nautili,4250.0
Vibrio vulnificus,Thermococcus sibiricus,4250.0
Vibrio vulnificus,Caldivirga maquilingensis,4250.0
Vibrio vulnificus,Desulfurococcus mucosus,4250.0
Vibrio vulnificus,Ignicoccus islandicus,4250.0
Vibrio alginolyticus,Desulforapulum autotrophicum,2686.6000000000004
Vibrio alginolyticus,Myxococcus xanthus,2686.6000000000004
Vibrio alginolyticus,Oleidesulfovibrio alaskensis,2686.6000000000004
Vibrio alginolyticus,Desulfomicrobium orale,2686.6000000000004
Vibrio alginolyticus,Nitrobacter hamburgensis,2328.26642
Vibrio alginolyticus,Hyphomicrobium nitrativorans,2328.26642
Vibrio alginolyticus,Neorhizobium galegae,2328.26642
Vibrio alginolyticus,Bartonella quintana,2328.26642
Vibrio alginolyticus,Marinovum algicola,2328.26642
Vibrio alginolyticus,Octadecabacter arcticus,2328.26642
Vibrio alginolyticus,Ruegeria pomeroyi,2328.26642
Vibrio alginolyticus,Sphingomonas melonis,2328.26642
Vibrio alginolyticus,Sphingomonas koreensis,2328.26642
Vibrio alginolyticus,Novosphingobium resinovorum,2328.26642
Vibrio alginolyticus,Rhodospirillum centenum,2328.26642
Vibrio alginolyticus,Azospirillum thiophilum,2328.26642
Vibrio alginolyticus,Neorickettsia sennetsu,2328.26642
Vibrio alginolyticus,Halomonas campaniensis,1481.02
Vibrio alginolyticus,Kushneria marisflavi,1481.02
Vibrio alginolyticus,Thalassolituus oleivorans,1481.02
Vibrio alginolyticus,Microbulbifer agarilyticus,1481.02
Vibrio alginolyticus,Halioglobus pacificus,1481.02
Vibrio alginolyticus,Pseudomonas fulva,1481.02
Vibrio alginolyticus,Pseudomonas citronellolis,1481.02
Vibrio alginolyticus,Acinetobacter baumannii,1481.02
Vibrio alginolyticus,Pluralibacter gergoviae,767.5746899999999
Vibrio alginolyticus,Erwinia amylovora,767.5746899999999
Vibrio alginolyticus,Serratia liquefaciens,767.5746899999999
Vibrio alginolyticus,Photobacterium gaetbulicola,77.06399
Vibrio alginolyticus,Vibrio vulnificus,0.01607
Vibrio alginolyticus,Vibrio alginolyticus,0.0
Vibrio alginolyticus,Shewanella amazonensis,871.1
Vibrio alginolyticus,Shewanella denitrificans,871.1
Vibrio alginolyticus,Tolumonas auensis,871.1
Vibrio alginolyticus,Pseudoalteromonas translucida,950.0
Vibrio alginolyticus,Thioalkalivibrio sulfidiphilus,1777.8850000000002
Vibrio alginolyticus,Kangiella geojedonensis,1777.8850000000002
Vibrio alginolyticus,Thiomicrospira cyclica,1777.8850000000002
Vibrio alginolyticus,Xanthomonas sacchari,1777.8850000000002
Vibrio alginolyticus,Stenotrophomonas acidaminiphila,1777.8850000000002
Vibrio alginolyticus,Dokdonella koreensis,1777.8850000000002
Vibrio alginolyticus,Dyella thiooxydans,1777.8850000000002
Vibrio alginolyticus,Ferriphaselus amnicola,1992.8849999999998
Vibrio alginolyticus,Thauera humireducens,1992.8849999999998
Vibrio alginolyticus,Taylorella equigenitalis,1992.8850000000002
Vibrio alginolyticus,Castellaniella defragrans,1992.8850000000002
Vibrio alginolyticus,Thiomonas intermedia,1992.8849999999998
Vibrio alginolyticus,Pandoraea pnomenusa,1992.8850000000002
Vibrio alginolyticus,Cupriavidus necator,1992.8850000000002
Vibrio alginolyticus,Ralstonia mannitolilytica,1992.8850000000002
Vibrio alginolyticus,Rhodoferax antarcticus,1992.8849999999998
Vibrio alginolyticus,Rhodoferax ferrireducens,1992.8849999999998
Vibrio alginolyticus,Neisseria lactamica,1992.8849999999998
Vibrio alginolyticus,Brachyspira murdochii,3000.0
Vibrio alginolyticus,Brachyspira hyodysenteriae,3000.0
Vibrio alginolyticus,Treponema putidum,3000.0
Vibrio alginolyticus,Treponema brennaborense,3000.0
Vibrio alginolyticus,Borreliella valaisiana,3000.0
Vibrio alginolyticus,Spirochaeta thermophila,3000.0
Vibrio alginolyticus,Chlamydia muridarum,3000.0
Vibrio alginolyticus,Chlamydia felis,3000.0
Vibrio alginolyticus,Nonlabens tegetincola,3000.0
Vibrio alginolyticus,Lutibacter litoralis,3000.0
Vibrio alginolyticus,Bacteroides caccae,3000.0
Vibrio alginolyticus,Chitinophaga pinensis,3000.0
Vibrio alginolyticus,Nostoc punctiforme,3194.17114
Vibrio alginolyticus,Anabaena cylindrica,3194.17114
Vibrio alginolyticus,Oscillatoria nigro-viridis,3194.17114
Vibrio alginolyticus,Cyanobacterium aponinum,3194.17114
Vibrio alginolyticus,Dactylococcopsis salina,3194.17114
Vibrio alginolyticus,Leptolyngbya boryana,3194.17114
Vibrio alginolyticus,Acaryochloris marina,3194.17114
Vibrio alginolyticus,Dehalococcoides mccartyi,3194.17114
Vibrio alginolyticus,Chloroflexus aggregans,3194.17114
Vibrio alginolyticus,Roseiflexus castenholzii,3194.17114
Vibrio alginolyticus,Spiroplasma eriocheiris,3194.17114
Vibrio alginolyticus,Spiroplasma chrysopicola,3194.17114
Vibrio alginolyticus,Paracholeplasma brassicae,3194.17114
Vibrio alginolyticus,Alkalihalobacillus krulwichiae,3194.17114
Vibrio alginolyticus,Bacillus thuringiensis,3194.17114
Vibrio alginolyticus,Priestia megaterium,3194.17114
Vibrio alginolyticus,Anoxybacillus amylolyticus,3194.17114
Vibrio alginolyticus,Staphylococcus pseudintermedius,3194.17114
Vibrio alginolyticus,Staphylococcus aureus,3194.17114
Vibrio alginolyticus,Macrococcus caseolyticus,3194.17114
Vibrio alginolyticus,Brevibacillus laterosporus,3194.17114
Vibrio alginolyticus,Brevibacillus brevis,3194.17114
Vibrio alginolyticus,Aerococcus viridans,3194.17114
Vibrio alginolyticus,Pediococcus pentosaceus,3194.17114
Vibrio alginolyticus,Weissella ceti,3194.17114
Vibrio alginolyticus,Amylolactobacillus amylophilus,3194.17114
Vibrio alginolyticus,Streptococcus iniae,3194.17114
Vibrio alginolyticus,Clostridium argentinense,3194.17114
Vibrio alginolyticus,Clostridium saccharobutylicum,3194.17114
