taxon1,taxon2,distance
Gossypium anomalum,Vaccinium macrocarpon,125.11959999999999
Gossypium anomalum,Rhododendron ovatum,125.11959999999999
Gossypium anomalum,Vitis rotundifolia,122.8579
Gossypium anomalum,Camelina,101.24668
Gossypium anomalum,Gossypium gossypioides,37.82276
Gossypium anomalum,Gossypium anomalum,0.0
Gossypium anomalum,Gossypium hirsutum,15.77836
Gossypium anomalum,Theobroma cacao,57.014790000000005
Gossypium anomalum,Nephelium,107.02431000000001
Gossypium anomalum,Acer negundo,107.02431000000001
Gossypium anomalum,Mangifera foetida,107.02431000000001
Gossypium anomalum,Eucalyptus melliodora,113.00586
Gossypium anomalum,Corymbia calophylla,113.00586
Gossypium anomalum,Salix suchowensis,121.36363999999999
Gossypium anomalum,Lagenaria siceraria,121.36363999999999
Gossypium anomalum,Cucurbita argyrosperma,121.36363999999999
Gossypium anomalum,Luffa acutangula,121.36363999999999
Gossypium anomalum,Corylus avellana,121.36363999999999
Gossypium anomalum,Cannabis sativa,121.36363999999999
Gossypium anomalum,Boehmeria,121.36363999999999
Gossypium anomalum,Ziziphus jujuba,121.36363999999999
Gossypium anomalum,Maesopsis eminii,121.36363999999999
Gossypium anomalum,Fragaria iinumae,121.36363999999999
Gossypium anomalum,Prunus davidiana,121.36363999999999
Gossypium anomalum,Zingiber officinale,159.61276
Gossypium anomalum,Typha latifolia,159.61276
Gossypium anomalum,Brocchinia acuminata,159.61276
Gossypium anomalum,Leersia perrieri,159.61276
Gossypium anomalum,Aegilops longissima,159.61276
Gossypium anomalum,Aegilops sharonensis,159.61276
Gossypium anomalum,Aegilops tauschii,159.61276
Gossypium anomalum,Triticum dicoccoides,159.61276
Gossypium anomalum,Aegilops searsii,159.61276
Gossypium anomalum,Brachypodium distachyon,159.61276
Gossypium anomalum,Urochloa ruziziensis,159.61276
Gossypium anomalum,Carex hostiana,159.61276
Gossypium anomalum,Phoenix dactylifera,159.61276
Gossypium anomalum,Ceratopteris richardii,404.87811999999997
Gossypium hirsutum,Clitopilus hobsonii,1598.44475
Gossypium hirsutum,Marasmius oreades,1598.44475
Gossypium hirsutum,Flammulina velutipes,1598.44475
Gossypium hirsutum,Pleurotus cornucopiae,1598.44475
Gossypium hirsutum,Hypsizygus marmoreus,1598.44475
Gossypium hirsutum,Hericium erinaceus,1598.44475
Gossypium hirsutum,Trametes hirsuta,1598.44475
Gossypium hirsutum,Pyrrhoderma noxium,1598.44475
Gossypium hirsutum,Ceratobasidium cornigerum,1598.44475
Gossypium hirsutum,Exobasidium,1598.44475
Gossypium hirsutum,Ustilago maydis,1598.44475
Gossypium hirsutum,Melampsora medusae,1598.44475
Gossypium hirsutum,Aspergillus luchuensis,1598.44475
Gossypium hirsutum,Talaromyces pinophilus,1598.44475
Gossypium hirsutum,Blumeria graminis,1598.44475
Gossypium hirsutum,Trichothecium roseum,1598.44475
Gossypium hirsutum,Calonectria leucothoes,1598.44475
Gossypium hirsutum,Fusarium pseudograminearum,1598.44475
Gossypium hirsutum,Fusarium poae,1598.44475
Gossypium hirsutum,Fusarium circinatum,1598.44475
Gossypium hirsutum,Pochonia chlamydosporia,1598.44475
Gossypium hirsutum,Podospora,1598.44475
Gossypium hirsutum,Thermothelomyces thermophilus,1598.44475
Gossypium hirsutum,Pyricularia oryzae,1598.44475
Gossypium hirsutum,Pyricularia pennisetigena,1598.44475
Gossypium hirsutum,Colletotrichum higginsianum,1598.44475
Gossypium hirsutum,Neofusicoccum parvum,1598.44475
Gossypium hirsutum,Ascochyta rabiei,1598.44475
Gossypium hirsutum,Zymoseptoria tritici,1598.44475
Gossypium hirsutum,Fulvia fulva,1598.44475
Gossypium hirsutum,Morchella rufobrunnea,1598.44475
Gossypium hirsutum,Saccharomycopsis malanga,1598.44475
Gossypium hirsutum,Pichia kudriavzevii,1598.44475
Gossypium hirsutum,Candida albicans,1598.44475
Gossypium hirsutum,Candida dubliniensis,1598.44475
Gossypium hirsutum,Metschnikowia reukaufii,1598.44475
Gossypium hirsutum,Eremothecium cymbalariae,1598.44475
Gossypium hirsutum,Kluyveromyces lactis,1598.44475
Gossypium hirsutum,Kluyveromyces marxianus,1598.44475
Gossypium hirsutum,Lachancea thermotolerans,1598.44475
Gossypium hirsutum,Lachancea dasiensis,1598.44475
Gossypium hirsutum,Lachancea nothofagi,1598.44475
Gossypium hirsutum,Lachancea mirantina,1598.44475
Gossypium hirsutum,Saccharomyces paradoxus,1598.44475
Gossypium hirsutum,Kazachstania africana,1598.44475
Gossypium hirsutum,Tetrapisispora phaffii,1598.44475
Gossypium hirsutum,Torulaspora delbrueckii,1598.44475
Gossypium hirsutum,Yarrowia lipolytica,1598.44475
Gossypium hirsutum,Pneumocystis carinii,1598.44475
Gossypium hirsutum,Phycomyces blakesleeanus,1598.44475
Gossypium hirsutum,Oncorhynchus mykiss,1598.44475
Gossypium hirsutum,Takifugu rubripes,1598.44475
Gossypium hirsutum,Pholidichthys leucotaenia,1598.44475
Gossypium hirsutum,Xenentodon cancila,1598.44475
Gossypium hirsutum,Fundulus heteroclitus,1598.44475
Gossypium hirsutum,Gambusia affinis,1598.44475
Gossypium hirsutum,Poecilia reticulata,1598.44475
Gossypium hirsutum,Nematolebias whitei,1598.44475
Gossypium hirsutum,Gouania willdenowi,1598.44475
Gossypium hirsutum,Danio aesculapii,1598.44475
Gossypium hirsutum,Abramis brama,1598.44475
Gossypium hirsutum,Paracanthobrama guichenoti,1598.44475
Gossypium hirsutum,Xenopus laevis,1598.44475
Gossypium hirsutum,Antechinus flavipes,1598.44475
Gossypium hirsutum,Camelus dromedarius,1598.44475
Gossypium hirsutum,Phocoena sinus,1598.44475
Gossypium hirsutum,Ovis aries,1598.44475
Gossypium hirsutum,Cervus hanglu,1598.44475
Gossypium hirsutum,Pipistrellus pipistrellus,1598.44475
Gossypium hirsutum,Theropithecus gelada,1598.44475
Gossypium hirsutum,Colobus guereza occidentalis,1598.44475
Gossypium hirsutum,Sceloporus tristichus,1598.44475
Gossypium hirsutum,Erithacus rubecula,1598.44475
Gossypium hirsutum,Taeniopygia guttata,1598.44475
Gossypium hirsutum,Camarhynchus parvulus,1598.44475
Gossypium hirsutum,Motacilla alba,1598.44475
Gossypium hirsutum,Cairina moschata,1598.44475
Gossypium hirsutum,Thoracobombus,1598.44475
Gossypium hirsutum,Andricus lignicolus,1598.44475
Gossypium hirsutum,Drosophila teissieri,1598.44475
Gossypium hirsutum,Drosophila pseudoobscura,1598.44475
Gossypium hirsutum,Teleopsis dalmanni,1598.44475
Gossypium hirsutum,Physocephala sagittaria,1598.44475
Gossypium hirsutum,Hermetia illucens,1598.44475
Gossypium hirsutum,Mayetiola destructor,1598.44475
Gossypium hirsutum,Macaria,1598.44475
Gossypium hirsutum,Agriopis marginaria,1598.44475
Gossypium hirsutum,Bombyx mori,1598.44475
Gossypium hirsutum,Thyatira batis,1598.44475
Gossypium hirsutum,Plodia interpunctella,1598.44475
Gossypium hirsutum,Limenitis camilla,1598.44475
Gossypium hirsutum,Hipparchia semele,1598.44475
Gossypium hirsutum,Leptidea sinapis,1598.44475
Gossypium hirsutum,Pyrgus malvae,1598.44475
Gossypium hirsutum,Metopolophium dirhodum,1598.44475
Gossypium hirsutum,Nezara viridula,1598.44475
Gossypium hirsutum,Coeliccia cyanomelas,1598.44475
Gossypium hirsutum,Callinectes sapidus,1598.44475
Gossypium hirsutum,Meloidogyne hapla,1598.44475
Gossypium hirsutum,Hydra vulgaris,1598.44475
Gossypium hirsutum,Nyssa sinensis,125.1196
Gossypium hirsutum,Sesamum indicum,125.1196
Gossypium hirsutum,Paulownia fortunei,125.1196
Gossypium hirsutum,Buddleja alternifolia,125.1196
Gossypium hirsutum,Fraxinus pennsylvanica,125.1196
Gossypium hirsutum,Capsicum chinense,125.1196
Gossypium hirsutum,Solanum pennellii,125.1196
Gossypium hirsutum,Lycium barbarum,125.1196
Gossypium hirsutum,Coffea canephora,125.1196
Gossypium hirsutum,Gynochthodes officinalis,125.1196
Gossypium hirsutum,Erigeron canadensis,125.11959999999999
Gossypium hirsutum,Cynara humilis,125.11959999999999
Gossypium hirsutum,Vaccinium macrocarpon,125.11959999999999
Gossypium hirsutum,Rhododendron ovatum,125.11959999999999
Gossypium hirsutum,Vitis rotundifolia,122.8579
Gossypium hirsutum,Camelina,101.24668
Gossypium hirsutum,Gossypium gossypioides,37.82276
Gossypium hirsutum,Gossypium anomalum,15.77836
Gossypium hirsutum,Gossypium hirsutum,0.0
Gossypium hirsutum,Theobroma cacao,57.014790000000005
Gossypium hirsutum,Nephelium,107.02431000000001
Gossypium hirsutum,Acer negundo,107.02431000000001
Gossypium hirsutum,Mangifera foetida,107.02431000000001
Gossypium hirsutum,Eucalyptus melliodora,113.00586
Gossypium hirsutum,Corymbia calophylla,113.00586
Gossypium hirsutum,Salix suchowensis,121.36363999999999
Gossypium hirsutum,Lagenaria siceraria,121.36363999999999
Gossypium hirsutum,Cucurbita argyrosperma,121.36363999999999
Gossypium hirsutum,Luffa acutangula,121.36363999999999
Gossypium hirsutum,Corylus avellana,121.36363999999999
Gossypium hirsutum,Cannabis sativa,121.36363999999999
Gossypium hirsutum,Boehmeria,121.36363999999999
Gossypium hirsutum,Ziziphus jujuba,121.36363999999999
Gossypium hirsutum,Maesopsis eminii,121.36363999999999
Gossypium hirsutum,Fragaria iinumae,121.36363999999999
Gossypium hirsutum,Prunus davidiana,121.36363999999999
Gossypium hirsutum,Zingiber officinale,159.61276
Gossypium hirsutum,Typha latifolia,159.61276
Gossypium hirsutum,Brocchinia acuminata,159.61276
Gossypium hirsutum,Leersia perrieri,159.61276
Gossypium hirsutum,Aegilops longissima,159.61276
Gossypium hirsutum,Aegilops sharonensis,159.61276
Gossypium hirsutum,Aegilops tauschii,159.61276
Gossypium hirsutum,Triticum dicoccoides,159.61276
Gossypium hirsutum,Aegilops searsii,159.61276
Gossypium hirsutum,Brachypodium distachyon,159.61276
Gossypium hirsutum,Urochloa ruziziensis,159.61276
Gossypium hirsutum,Carex hostiana,159.61276
Gossypium hirsutum,Phoenix dactylifera,159.61276
Gossypium hirsutum,Ceratopteris richardii,404.87811999999997
Theobroma cacao,Clitopilus hobsonii,1598.44475
Theobroma cacao,Marasmius oreades,1598.44475
Theobroma cacao,Flammulina velutipes,1598.44475
Theobroma cacao,Pleurotus cornucopiae,1598.44475
Theobroma cacao,Hypsizygus marmoreus,1598.44475
Theobroma cacao,Hericium erinaceus,1598.44475
Theobroma cacao,Trametes hirsuta,1598.44475
Theobroma cacao,Pyrrhoderma noxium,1598.44475
Theobroma cacao,Ceratobasidium cornigerum,1598.44475
Theobroma cacao,Exobasidium,1598.44475
Theobroma cacao,Ustilago maydis,1598.44475
Theobroma cacao,Melampsora medusae,1598.44475
Theobroma cacao,Aspergillus luchuensis,1598.44475
Theobroma cacao,Talaromyces pinophilus,1598.44475
Theobroma cacao,Blumeria graminis,1598.44475
Theobroma cacao,Trichothecium roseum,1598.44475
Theobroma cacao,Calonectria leucothoes,1598.44475
Theobroma cacao,Fusarium pseudograminearum,1598.44475
Theobroma cacao,Fusarium poae,1598.44475
Theobroma cacao,Fusarium circinatum,1598.44475
Theobroma cacao,Pochonia chlamydosporia,1598.44475
Theobroma cacao,Podospora,1598.44475
Theobroma cacao,Thermothelomyces thermophilus,1598.44475
Theobroma cacao,Pyricularia oryzae,1598.44475
Theobroma cacao,Pyricularia pennisetigena,1598.44475
Theobroma cacao,Colletotrichum higginsianum,1598.44475
Theobroma cacao,Neofusicoccum parvum,1598.44475
Theobroma cacao,Ascochyta rabiei,1598.44475
Theobroma cacao,Zymoseptoria tritici,1598.44475
Theobroma cacao,Fulvia fulva,1598.44475
Theobroma cacao,Morchella rufobrunnea,1598.44475
Theobroma cacao,Saccharomycopsis malanga,1598.44475
Theobroma cacao,Pichia kudriavzevii,1598.44475
Theobroma cacao,Candida albicans,1598.44475
Theobroma cacao,Candida dubliniensis,1598.44475
Theobroma cacao,Metschnikowia reukaufii,1598.44475
Theobroma cacao,Eremothecium cymbalariae,1598.44475
Theobroma cacao,Kluyveromyces lactis,1598.44475
Theobroma cacao,Kluyveromyces marxianus,1598.44475
Theobroma cacao,Lachancea thermotolerans,1598.44475
Theobroma cacao,Lachancea dasiensis,1598.44475
Theobroma cacao,Lachancea nothofagi,1598.44475
Theobroma cacao,Lachancea mirantina,1598.44475
Theobroma cacao,Saccharomyces paradoxus,1598.44475
Theobroma cacao,Kazachstania africana,1598.44475
Theobroma cacao,Tetrapisispora phaffii,1598.44475
Theobroma cacao,Torulaspora delbrueckii,1598.44475
Theobroma cacao,Yarrowia lipolytica,1598.44475
Theobroma cacao,Pneumocystis carinii,1598.44475
Theobroma cacao,Phycomyces blakesleeanus,1598.44475
Theobroma cacao,Oncorhynchus mykiss,1598.44475
Theobroma cacao,Takifugu rubripes,1598.44475
Theobroma cacao,Pholidichthys leucotaenia,1598.44475
Theobroma cacao,Xenentodon cancila,1598.44475
Theobroma cacao,Fundulus heteroclitus,1598.44475
Theobroma cacao,Gambusia affinis,1598.44475
Theobroma cacao,Poecilia reticulata,1598.44475
Theobroma cacao,Nematolebias whitei,1598.44475
Theobroma cacao,Gouania willdenowi,1598.44475
Theobroma cacao,Danio aesculapii,1598.44475
Theobroma cacao,Abramis brama,1598.44475
Theobroma cacao,Paracanthobrama guichenoti,1598.44475
Theobroma cacao,Xenopus laevis,1598.44475
Theobroma cacao,Antechinus flavipes,1598.44475
Theobroma cacao,Camelus dromedarius,1598.44475
Theobroma cacao,Phocoena sinus,1598.44475
Theobroma cacao,Ovis aries,1598.44475
Theobroma cacao,Cervus hanglu,1598.44475
Theobroma cacao,Pipistrellus pipistrellus,1598.44475
Theobroma cacao,Theropithecus gelada,1598.44475
Theobroma cacao,Colobus guereza occidentalis,1598.44475
Theobroma cacao,Sceloporus tristichus,1598.44475
Theobroma cacao,Erithacus rubecula,1598.44475
Theobroma cacao,Taeniopygia guttata,1598.44475
Theobroma cacao,Camarhynchus parvulus,1598.44475
Theobroma cacao,Motacilla alba,1598.44475
Theobroma cacao,Cairina moschata,1598.44475
Theobroma cacao,Thoracobombus,1598.44475
Theobroma cacao,Andricus lignicolus,1598.44475
Theobroma cacao,Drosophila teissieri,1598.44475
Theobroma cacao,Drosophila pseudoobscura,1598.44475
Theobroma cacao,Teleopsis dalmanni,1598.44475
Theobroma cacao,Physocephala sagittaria,1598.44475
Theobroma cacao,Hermetia illucens,1598.44475
Theobroma cacao,Mayetiola destructor,1598.44475
Theobroma cacao,Macaria,1598.44475
Theobroma cacao,Agriopis marginaria,1598.44475
Theobroma cacao,Bombyx mori,1598.44475
Theobroma cacao,Thyatira batis,1598.44475
Theobroma cacao,Plodia interpunctella,1598.44475
Theobroma cacao,Limenitis camilla,1598.44475
Theobroma cacao,Hipparchia semele,1598.44475
Theobroma cacao,Leptidea sinapis,1598.44475
Theobroma cacao,Pyrgus malvae,1598.44475
Theobroma cacao,Metopolophium dirhodum,1598.44475
Theobroma cacao,Nezara viridula,1598.44475
Theobroma cacao,Coeliccia cyanomelas,1598.44475
Theobroma cacao,Callinectes sapidus,1598.44475
Theobroma cacao,Meloidogyne hapla,1598.44475
Theobroma cacao,Hydra vulgaris,1598.44475
Theobroma cacao,Nyssa sinensis,125.1196
Theobroma cacao,Sesamum indicum,125.1196
Theobroma cacao,Paulownia fortunei,125.1196
Theobroma cacao,Buddleja alternifolia,125.1196
Theobroma cacao,Fraxinus pennsylvanica,125.1196
Theobroma cacao,Capsicum chinense,125.1196
Theobroma cacao,Solanum pennellii,125.1196
Theobroma cacao,Lycium barbarum,125.1196
Theobroma cacao,Coffea canephora,125.1196
Theobroma cacao,Gynochthodes officinalis,125.1196
Theobroma cacao,Erigeron canadensis,125.11959999999999
Theobroma cacao,Cynara humilis,125.11959999999999
Theobroma cacao,Vaccinium macrocarpon,125.11959999999999
Theobroma cacao,Rhododendron ovatum,125.11959999999999
Theobroma cacao,Vitis rotundifolia,122.8579
Theobroma cacao,Camelina,101.24668
Theobroma cacao,Gossypium gossypioides,57.014790000000005
Theobroma cacao,Gossypium anomalum,57.014790000000005
Theobroma cacao,Gossypium hirsutum,57.014790000000005
Theobroma cacao,Theobroma cacao,0.0
Theobroma cacao,Nephelium,107.02431000000001
Theobroma cacao,Acer negundo,107.02431000000001
Theobroma cacao,Mangifera foetida,107.02431000000001
Theobroma cacao,Eucalyptus melliodora,113.00586
Theobroma cacao,Corymbia calophylla,113.00586
Theobroma cacao,Salix suchowensis,121.36363999999999
Theobroma cacao,Lagenaria siceraria,121.36363999999999
Theobroma cacao,Cucurbita argyrosperma,121.36363999999999
Theobroma cacao,Luffa acutangula,121.36363999999999
Theobroma cacao,Corylus avellana,121.36363999999999
Theobroma cacao,Cannabis sativa,121.36363999999999
Theobroma cacao,Boehmeria,121.36363999999999
Theobroma cacao,Ziziphus jujuba,121.36363999999999
Theobroma cacao,Maesopsis eminii,121.36363999999999
Theobroma cacao,Fragaria iinumae,121.36363999999999
Theobroma cacao,Prunus davidiana,121.36363999999999
Theobroma cacao,Zingiber officinale,159.61276
Theobroma cacao,Typha latifolia,159.61276
Theobroma cacao,Brocchinia acuminata,159.61276
Theobroma cacao,Leersia perrieri,159.61276
Theobroma cacao,Aegilops longissima,159.61276
Theobroma cacao,Aegilops sharonensis,159.61276
Theobroma cacao,Aegilops tauschii,159.61276
Theobroma cacao,Triticum dicoccoides,159.61276
Theobroma cacao,Aegilops searsii,159.61276
Theobroma cacao,Brachypodium distachyon,159.61276
Theobroma cacao,Urochloa ruziziensis,159.61276
Theobroma cacao,Carex hostiana,159.61276
Theobroma cacao,Phoenix dactylifera,159.61276
Theobroma cacao,Ceratopteris richardii,404.87811999999997
Nephelium,Clitopilus hobsonii,1598.44475
Nephelium,Marasmius oreades,1598.44475
Nephelium,Flammulina velutipes,1598.44475
Nephelium,Pleurotus cornucopiae,1598.44475
Nephelium,Hypsizygus marmoreus,1598.44475
Nephelium,Hericium erinaceus,1598.44475
Nephelium,Trametes hirsuta,1598.44475
Nephelium,Pyrrhoderma noxium,1598.44475
Nephelium,Ceratobasidium cornigerum,1598.44475
Nephelium,Exobasidium,1598.44475
Nephelium,Ustilago maydis,1598.44475
Nephelium,Melampsora medusae,1598.44475
Nephelium,Aspergillus luchuensis,1598.44475
Nephelium,Talaromyces pinophilus,1598.44475
Nephelium,Blumeria graminis,1598.44475
Nephelium,Trichothecium roseum,1598.44475
Nephelium,Calonectria leucothoes,1598.44475
Nephelium,Fusarium pseudograminearum,1598.44475
Nephelium,Fusarium poae,1598.44475
Nephelium,Fusarium circinatum,1598.44475
Nephelium,Pochonia chlamydosporia,1598.44475
Nephelium,Podospora,1598.44475
Nephelium,Thermothelomyces thermophilus,1598.44475
Nephelium,Pyricularia oryzae,1598.44475
Nephelium,Pyricularia pennisetigena,1598.44475
Nephelium,Colletotrichum higginsianum,1598.44475
Nephelium,Neofusicoccum parvum,1598.44475
Nephelium,Ascochyta rabiei,1598.44475
Nephelium,Zymoseptoria tritici,1598.44475
Nephelium,Fulvia fulva,1598.44475
Nephelium,Morchella rufobrunnea,1598.44475
Nephelium,Saccharomycopsis malanga,1598.44475
Nephelium,Pichia kudriavzevii,1598.44475
Nephelium,Candida albicans,1598.44475
Nephelium,Candida dubliniensis,1598.44475
Nephelium,Metschnikowia reukaufii,1598.44475
Nephelium,Eremothecium cymbalariae,1598.44475
Nephelium,Kluyveromyces lactis,1598.44475
Nephelium,Kluyveromyces marxianus,1598.44475
Nephelium,Lachancea thermotolerans,1598.44475
Nephelium,Lachancea dasiensis,1598.44475
Nephelium,Lachancea nothofagi,1598.44475
Nephelium,Lachancea mirantina,1598.44475
Nephelium,Saccharomyces paradoxus,1598.44475
Nephelium,Kazachstania africana,1598.44475
Nephelium,Tetrapisispora phaffii,1598.44475
Nephelium,Torulaspora delbrueckii,1598.44475
Nephelium,Yarrowia lipolytica,1598.44475
Nephelium,Pneumocystis carinii,1598.44475
Nephelium,Phycomyces blakesleeanus,1598.44475
Nephelium,Oncorhynchus mykiss,1598.44475
Nephelium,Takifugu rubripes,1598.44475
Nephelium,Pholidichthys leucotaenia,1598.44475
Nephelium,Xenentodon cancila,1598.44475
Nephelium,Fundulus heteroclitus,1598.44475
Nephelium,Gambusia affinis,1598.44475
Nephelium,Poecilia reticulata,1598.44475
Nephelium,Nematolebias whitei,1598.44475
Nephelium,Gouania willdenowi,1598.44475
Nephelium,Danio aesculapii,1598.44475
Nephelium,Abramis brama,1598.44475
Nephelium,Paracanthobrama guichenoti,1598.44475
Nephelium,Xenopus laevis,1598.44475
Nephelium,Antechinus flavipes,1598.44475
Nephelium,Camelus dromedarius,1598.44475
Nephelium,Phocoena sinus,1598.44475
Nephelium,Ovis aries,1598.44475
Nephelium,Cervus hanglu,1598.44475
Nephelium,Pipistrellus pipistrellus,1598.44475
Nephelium,Theropithecus gelada,1598.44475
Nephelium,Colobus guereza occidentalis,1598.44475
Nephelium,Sceloporus tristichus,1598.44475
Nephelium,Erithacus rubecula,1598.44475
Nephelium,Taeniopygia guttata,1598.44475
Nephelium,Camarhynchus parvulus,1598.44475
Nephelium,Motacilla alba,1598.44475
Nephelium,Cairina moschata,1598.44475
Nephelium,Thoracobombus,1598.44475
Nephelium,Andricus lignicolus,1598.44475
Nephelium,Drosophila teissieri,1598.44475
Nephelium,Drosophila pseudoobscura,1598.44475
Nephelium,Teleopsis dalmanni,1598.44475
Nephelium,Physocephala sagittaria,1598.44475
Nephelium,Hermetia illucens,1598.44475
Nephelium,Mayetiola destructor,1598.44475
Nephelium,Macaria,1598.44475
Nephelium,Agriopis marginaria,1598.44475
Nephelium,Bombyx mori,1598.44475
Nephelium,Thyatira batis,1598.44475
Nephelium,Plodia interpunctella,1598.44475
Nephelium,Limenitis camilla,1598.44475
Nephelium,Hipparchia semele,1598.44475
Nephelium,Leptidea sinapis,1598.44475
Nephelium,Pyrgus malvae,1598.44475
Nephelium,Metopolophium dirhodum,1598.44475
Nephelium,Nezara viridula,1598.44475
Nephelium,Coeliccia cyanomelas,1598.44475
Nephelium,Callinectes sapidus,1598.44475
Nephelium,Meloidogyne hapla,1598.44475
Nephelium,Hydra vulgaris,1598.44475
Nephelium,Nyssa sinensis,125.1196
Nephelium,Sesamum indicum,125.1196
Nephelium,Paulownia fortunei,125.1196
Nephelium,Buddleja alternifolia,125.1196
Nephelium,Fraxinus pennsylvanica,125.1196
Nephelium,Capsicum chinense,125.1196
Nephelium,Solanum pennellii,125.1196
Nephelium,Lycium barbarum,125.1196
Nephelium,Coffea canephora,125.1196
Nephelium,Gynochthodes officinalis,125.1196
Nephelium,Erigeron canadensis,125.11959999999999
Nephelium,Cynara humilis,125.11959999999999
Nephelium,Vaccinium macrocarpon,125.11959999999999
Nephelium,Rhododendron ovatum,125.11959999999999
Nephelium,Vitis rotundifolia,122.8579
Nephelium,Camelina,107.02431000000001
Nephelium,Gossypium gossypioides,107.02431000000001
Nephelium,Gossypium anomalum,107.02431000000001
Nephelium,Gossypium hirsutum,107.02431000000001
Nephelium,Theobroma cacao,107.02431000000001
Nephelium,Nephelium,0.0
Nephelium,Acer negundo,74.51665
Nephelium,Mangifera foetida,78.00743
Nephelium,Eucalyptus melliodora,113.00586
Nephelium,Corymbia calophylla,113.00586
Nephelium,Salix suchowensis,121.36363999999999
Nephelium,Lagenaria siceraria,121.36363999999999
Nephelium,Cucurbita argyrosperma,121.36363999999999
Nephelium,Luffa acutangula,121.36363999999999
Nephelium,Corylus avellana,121.36363999999999
Nephelium,Cannabis sativa,121.36363999999999
Nephelium,Boehmeria,121.36363999999999
Nephelium,Ziziphus jujuba,121.36363999999999
Nephelium,Maesopsis eminii,121.36363999999999
Nephelium,Fragaria iinumae,121.36363999999999
Nephelium,Prunus davidiana,121.36363999999999
Nephelium,Zingiber officinale,159.61276
Nephelium,Typha latifolia,159.61276
Nephelium,Brocchinia acuminata,159.61276
Nephelium,Leersia perrieri,159.61276
Nephelium,Aegilops longissima,159.61276
Nephelium,Aegilops sharonensis,159.61276
Nephelium,Aegilops tauschii,159.61276
Nephelium,Triticum dicoccoides,159.61276
Nephelium,Aegilops searsii,159.61276
Nephelium,Brachypodium distachyon,159.61276
Nephelium,Urochloa ruziziensis,159.61276
Nephelium,Carex hostiana,159.61276
Nephelium,Phoenix dactylifera,159.61276
Nephelium,Ceratopteris richardii,404.87811999999997
Acer negundo,Clitopilus hobsonii,1598.44475
Acer negundo,Marasmius oreades,1598.44475
Acer negundo,Flammulina velutipes,1598.44475
Acer negundo,Pleurotus cornucopiae,1598.44475
Acer negundo,Hypsizygus marmoreus,1598.44475
Acer negundo,Hericium erinaceus,1598.44475
Acer negundo,Trametes hirsuta,1598.44475
Acer negundo,Pyrrhoderma noxium,1598.44475
Acer negundo,Ceratobasidium cornigerum,1598.44475
Acer negundo,Exobasidium,1598.44475
Acer negundo,Ustilago maydis,1598.44475
Acer negundo,Melampsora medusae,1598.44475
Acer negundo,Aspergillus luchuensis,1598.44475
Acer negundo,Talaromyces pinophilus,1598.44475
Acer negundo,Blumeria graminis,1598.44475
Acer negundo,Trichothecium roseum,1598.44475
Acer negundo,Calonectria leucothoes,1598.44475
Acer negundo,Fusarium pseudograminearum,1598.44475
Acer negundo,Fusarium poae,1598.44475
Acer negundo,Fusarium circinatum,1598.44475
Acer negundo,Pochonia chlamydosporia,1598.44475
Acer negundo,Podospora,1598.44475
Acer negundo,Thermothelomyces thermophilus,1598.44475
Acer negundo,Pyricularia oryzae,1598.44475
Acer negundo,Pyricularia pennisetigena,1598.44475
Acer negundo,Colletotrichum higginsianum,1598.44475
Acer negundo,Neofusicoccum parvum,1598.44475
Acer negundo,Ascochyta rabiei,1598.44475
Acer negundo,Zymoseptoria tritici,1598.44475
Acer negundo,Fulvia fulva,1598.44475
Acer negundo,Morchella rufobrunnea,1598.44475
Acer negundo,Saccharomycopsis malanga,1598.44475
Acer negundo,Pichia kudriavzevii,1598.44475
Acer negundo,Candida albicans,1598.44475
Acer negundo,Candida dubliniensis,1598.44475
Acer negundo,Metschnikowia reukaufii,1598.44475
Acer negundo,Eremothecium cymbalariae,1598.44475
Acer negundo,Kluyveromyces lactis,1598.44475
Acer negundo,Kluyveromyces marxianus,1598.44475
Acer negundo,Lachancea thermotolerans,1598.44475
Acer negundo,Lachancea dasiensis,1598.44475
Acer negundo,Lachancea nothofagi,1598.44475
Acer negundo,Lachancea mirantina,1598.44475
Acer negundo,Saccharomyces paradoxus,1598.44475
Acer negundo,Kazachstania africana,1598.44475
Acer negundo,Tetrapisispora phaffii,1598.44475
Acer negundo,Torulaspora delbrueckii,1598.44475
Acer negundo,Yarrowia lipolytica,1598.44475
Acer negundo,Pneumocystis carinii,1598.44475
Acer negundo,Phycomyces blakesleeanus,1598.44475
Acer negundo,Oncorhynchus mykiss,1598.44475
Acer negundo,Takifugu rubripes,1598.44475
Acer negundo,Pholidichthys leucotaenia,1598.44475
Acer negundo,Xenentodon cancila,1598.44475
Acer negundo,Fundulus heteroclitus,1598.44475
Acer negundo,Gambusia affinis,1598.44475
Acer negundo,Poecilia reticulata,1598.44475
Acer negundo,Nematolebias whitei,1598.44475
Acer negundo,Gouania willdenowi,1598.44475
Acer negundo,Danio aesculapii,1598.44475
Acer negundo,Abramis brama,1598.44475
Acer negundo,Paracanthobrama guichenoti,1598.44475
Acer negundo,Xenopus laevis,1598.44475
Acer negundo,Antechinus flavipes,1598.44475
Acer negundo,Camelus dromedarius,1598.44475
Acer negundo,Phocoena sinus,1598.44475
Acer negundo,Ovis aries,1598.44475
Acer negundo,Cervus hanglu,1598.44475
Acer negundo,Pipistrellus pipistrellus,1598.44475
Acer negundo,Theropithecus gelada,1598.44475
